Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
0,0.3333333333333333,0.3962264150943393,0.1865671641791044,1,1,0.0,0.6180678117677545,2,0,0.0,0,0.0,0.0,2,3,1
1,0.3333333333333333,0.3962264150943393,0.1716417910447761,1,1,0.5,0.6180678117677545,2,1,0.5,0,0.3333333333333333,0.5,0,3,1
1,0.3333333333333333,0.6792452830188682,0.3059701492537313,0,0,0.0,0.6180678117677545,3,0,0.5,0,0.6666666666666666,0.0,2,3,1
0,0.3333333333333333,0.150943396226415,0.1940298507462686,1,0,0.5,0.6180678117677545,2,0,0.0,0,0.0,0.5,2,3,6
1,0.3333333333333333,0.6981132075471699,0.2462686567164179,1,1,0.0,0.6180678117677545,1,0,1.0,0,0.6666666666666666,0.0,1,3,1
1,0.3333333333333333,0.5660377358490565,0.2462686567164179,1,1,0.0,0.6180678117677545,1,0,1.0,0,0.6666666666666666,0.0,1,3,1
0,0.2857142857142857,0.3962264150943393,0.1567164179104477,1,0,1.0,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.0,1,4,1
0,0.3333333333333333,0.1886792452830188,0.0820895522388059,0,1,0.5,0.6180678117677545,2,0,0.5,0,0.0,0.0,1,3,1
0,0.3333333333333333,0.3018867924528305,0.1156716417910447,1,1,1.0,0.6180678117677545,2,0,1.0,0,0.0,0.5,1,4,1
0,0.2857142857142857,0.0943396226415096,0.0373134328358208,0,1,0.5,0.6180678117677545,2,0,0.0,0,0.0,0.0,1,0,1
0,0.4285714285714285,0.3396226415094339,0.1194029850746268,1,0,1.0,0.6180678117677545,3,0,0.5,1,0.6666666666666666,0.5,2,3,1
1,0.3809523809523808,0.4716981132075473,0.2313432835820895,1,1,0.5,0.6180678117677545,2,0,0.0,0,0.0,0.5,1,0,1
1,0.3333333333333333,0.3584905660377355,0.1940298507462686,1,0,0.5,0.6180678117677545,2,0,0.0,0,0.0,0.5,2,3,1
0,0.3333333333333333,0.1886792452830188,0.0746268656716417,1,1,0.5,0.6180678117677545,2,0,1.0,0,1.0,0.5,1,3,1
1,0.2857142857142857,0.3773584905660376,0.1417910447761193,0,1,0.5,0.6180678117677545,2,0,0.5,0,1.0,0.5,1,3,1
1,0.3809523809523808,0.4339622641509435,0.1194029850746268,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.0,1.0,1,0,1
0,0.3333333333333333,0.3962264150943393,0.1343283582089552,1,1,0.5,0.6180678117677545,1,0,0.0,0,0.3333333333333333,0.5,2,3,1
0,0.3333333333333333,0.3207547169811322,0.2238805970149254,1,1,0.0,0.6180678117677545,1,0,0.5,0,0.0,0.5,2,3,5
1,0.4285714285714285,0.6603773584905661,0.380597014925373,1,1,0.0,0.6180678117677545,0,0,0.5,0,0.0,1.0,0,3,6
1,0.4285714285714285,0.3773584905660376,0.4179104477611939,1,1,0.5,0.6180678117677545,0,0,0.5,0,0.0,0.5,0,0,2
1,0.7619047619047618,0.5849056603773586,0.544776119402985,1,1,0.0,0.6180678117677545,3,1,0.5,1,0.0,0.0,0,0,3
1,0.4285714285714285,0.6603773584905661,0.1567164179104477,1,0,0.5,0.6180678117677545,3,0,1.0,0,0.0,0.5,1,3,1
0,0.4285714285714285,0.3773584905660376,0.3059701492537313,1,1,0.5,0.6180678117677545,0,0,0.5,0,0.0,1.0,2,3,6
0,0.3809523809523808,0.4150943396226414,0.0820895522388059,1,0,1.0,0.6180678117677545,3,0,1.0,1,0.6666666666666666,0.5,1,3,0
0,0.4761904761904761,0.3773584905660376,0.1567164179104477,1,0,0.5,0.6180678117677545,2,0,1.0,1,0.3333333333333333,0.0,2,3,1
1,0.238095238095238,0.7547169811320757,0.1940298507462686,1,0,0.5,0.6180678117677545,2,0,1.0,0,0.6666666666666666,0.5,1,1,1
1,0.4761904761904761,0.4716981132075473,0.3432835820895522,1,1,0.5,0.6180678117677545,1,0,1.0,0,0.0,0.5,0,3,6
0,0.4285714285714285,0.3396226415094339,0.044776119402985,1,0,1.0,0.6180678117677545,2,0,1.0,1,0.6666666666666666,0.0,2,3,0
0,0.4761904761904761,0.2830188679245284,0.044776119402985,1,0,0.5,0.6180678117677545,3,0,0.5,0,0.3333333333333333,0.0,2,3,0
0,0.4761904761904761,0.4716981132075473,0.3059701492537313,1,1,0.5,0.6180678117677545,2,0,1.0,0,0.0,0.0,2,3,6
0,0.4285714285714285,0.3773584905660376,0.380597014925373,1,1,0.5,0.6180678117677545,2,0,1.0,0,0.0,0.5,2,3,2
1,0.4285714285714285,0.3773584905660376,0.1567164179104477,1,0,0.5,0.6180678117677545,2,0,0.5,0,0.0,0.0,1,3,1
0,0.238095238095238,0.3396226415094339,0.1417910447761193,0,0,1.0,0.6180678117677545,2,0,0.5,1,0.0,0.0,2,3,1
1,0.7619047619047618,0.6603773584905661,0.3880597014925372,1,1,0.5,0.6180678117677545,1,0,0.5,0,0.0,0.0,1,3,6
1,0.4285714285714285,0.4150943396226414,0.3470149253731343,1,1,0.5,0.6180678117677545,0,0,0.5,0,0.0,0.5,2,3,2
0,0.238095238095238,0.2830188679245284,0.044776119402985,0,0,1.0,0.6180678117677545,3,0,1.0,1,0.6666666666666666,0.0,2,4,0
1,0.5238095238095238,0.4716981132075473,0.3283582089552239,1,1,0.5,0.6180678117677545,1,0,0.5,0,0.0,0.5,1,3,6
1,0.4285714285714285,0.3773584905660376,0.1455223880597014,1,0,0.5,0.6180678117677545,2,0,0.5,0,0.0,0.0,2,3,1
1,0.238095238095238,0.6981132075471699,0.3582089552238806,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.0,0.0,2,3,5
0,0.3809523809523808,0.3773584905660376,0.1940298507462686,1,1,0.5,0.6180678117677545,1,0,0.5,1,0.3333333333333333,0.0,2,0,1
0,0.7142857142857143,0.4716981132075473,0.291044776119403,1,1,1.0,0.6180678117677545,2,0,0.0,0,0.6666666666666666,0.5,0,0,6
0,0.2857142857142857,0.3018867924528305,0.1865671641791044,1,0,1.0,0.6180678117677545,0,0,0.5,1,0.0,0.5,0,3,1
0,0.2857142857142857,0.2830188679245284,0.1343283582089552,0,0,1.0,0.6180678117677545,0,0,0.5,0,0.3333333333333333,0.0,2,4,1
0,0.4761904761904761,0.2830188679245284,0.0671641791044775,0,1,1.0,0.6180678117677545,2,0,0.5,0,0.6666666666666666,0.0,2,3,1
0,0.4285714285714285,0.3962264150943393,0.1567164179104477,1,0,0.5,0.6180678117677545,2,0,0.5,0,1.0,0.0,1,3,1
1,0.4285714285714285,0.509433962264151,0.2313432835820895,0,0,0.5,0.6180678117677545,2,0,0.5,0,1.0,0.5,0,3,1
1,0.3809523809523808,0.4716981132075473,0.2044776119402985,1,0,0.5,0.6180678117677545,1,0,0.5,0,0.0,0.0,2,3,1
1,0.3809523809523808,0.8113207547169807,0.380597014925373,1,1,0.5,0.6180678117677545,0,0,0.0,0,0.0,0.5,1,0,5
1,0.3809523809523808,0.5660377358490565,0.4179104477611939,1,0,0.5,0.6180678117677545,2,0,1.0,0,1.0,1.0,2,4,2
1,0.3333333333333333,0.5660377358490565,0.2686567164179104,1,1,1.0,0.6180678117677545,2,0,0.5,0,0.0,0.5,1,3,1
0,0.1428571428571429,0.5660377358490565,0.1343283582089552,1,1,1.0,0.6180678117677545,1,0,0.5,0,0.0,0.5,2,3,1
0,0.0476190476190475,0.3773584905660376,0.3507462686567164,1,1,1.0,0.6180678117677545,2,0,0.0,0,1.0,1.0,2,4,2
0,0.1428571428571429,0.4716981132075473,0.3432835820895522,1,0,0.5,0.6180678117677545,1,0,0.5,0,0.3333333333333333,0.5,2,3,6
1,0.4285714285714285,0.3207547169811322,0.1044776119402984,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.5,1,3,1
0,0.238095238095238,0.3396226415094339,0.2761194029850746,1,0,1.0,0.6180678117677545,1,1,1.0,0,0.6666666666666666,0.5,1,0,6
0,0.4285714285714285,0.4150943396226414,0.2686567164179104,1,1,0.5,0.6180678117677545,1,1,0.5,0,0.0,1.0,2,4,5
1,0.4285714285714285,0.7924528301886795,0.4179104477611939,1,1,0.0,0.6180678117677545,1,0,0.5,0,0.0,1.0,0,3,6
1,0.4285714285714285,0.5849056603773586,0.380597014925373,0,1,1.0,0.6180678117677545,2,0,0.0,0,0.0,0.0,2,3,6
1,0.1904761904761904,0.5660377358490565,0.3059701492537313,1,1,0.5,0.6180678117677545,0,0,0.5,0,0.0,0.0,0,3,5
1,0.238095238095238,0.4150943396226414,0.2164179104477612,0,1,0.5,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.0,1,3,1
1,0.2857142857142857,0.509433962264151,0.2313432835820895,1,1,1.0,0.6180678117677545,1,0,0.0,0,0.0,0.0,1,3,1
1,0.619047619047619,0.4716981132075473,0.291044776119403,0,1,1.0,0.6180678117677545,2,0,1.0,0,0.3333333333333333,0.5,0,3,6
1,0.4285714285714285,0.3207547169811322,0.1417910447761193,0,0,0.5,0.6180678117677545,2,0,0.0,0,0.3333333333333333,0.0,2,3,1
0,0.238095238095238,0.3773584905660376,0.126865671641791,1,1,1.0,0.6180678117677545,1,1,1.0,1,0.3333333333333333,1.0,0,3,1
1,0.7619047619047618,0.6037735849056602,0.5223880597014925,1,1,1.0,0.6180678117677545,2,0,0.0,0,0.6666666666666666,0.0,1,0,2
1,0.4761904761904761,0.4716981132075473,0.2686567164179104,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.0,1,0,5
1,0.5238095238095238,0.6415094339622645,0.2462686567164179,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.5,1,3,1
1,0.8095238095238094,0.5849056603773586,0.2686567164179104,1,0,1.0,0.6180678117677545,0,0,1.0,1,1.0,0.0,2,1,1
1,0.5238095238095238,0.4716981132075473,0.2164179104477612,0,1,0.5,0.6180678117677545,1,0,0.5,0,0.0,0.5,2,3,1
1,0.4285714285714285,0.8301886792452828,0.1940298507462686,1,1,1.0,0.6180678117677545,1,0,1.0,0,0.3333333333333333,0.5,1,3,0
1,0.5238095238095238,0.7924528301886795,0.2014925373134328,0,1,1.0,0.6180678117677545,0,0,0.5,0,0.6666666666666666,0.0,0,3,1
1,0.4285714285714285,0.5471698113207548,0.4067164179104477,0,1,0.5,0.6180678117677545,1,1,0.0,0,0.3333333333333333,0.5,0,0,2
0,0.4761904761904761,0.2075471698113209,0.0895522388059701,0,0,1.0,0.6180678117677545,1,0,0.5,0,0.6666666666666666,1.0,0,3,1
0,0.619047619047619,0.2830188679245284,0.1641791044776119,0,1,1.0,0.6180678117677545,0,0,0.5,0,0.0,0.0,1,0,1
0,0.7619047619047618,0.3207547169811322,0.1492537313432835,1,1,1.0,0.6180678117677545,2,0,0.5,0,0.6666666666666666,0.0,1,0,1
1,0.9523809523809524,0.4528301886792452,0.3358208955223881,1,0,0.5,0.6180678117677545,2,0,1.0,0,0.6666666666666666,0.0,2,0,6
1,0.3809523809523808,0.5471698113207548,0.4104477611940298,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.0,0.0,1,3,2
0,1.0,0.150943396226415,0.044776119402985,1,0,1.0,0.6180678117677545,1,0,0.0,0,0.0,0.5,2,0,1
1,0.3333333333333333,0.4150943396226414,0.1567164179104477,1,1,0.5,0.6180678117677545,1,0,0.5,0,0.6666666666666666,0.5,1,3,1
1,0.2857142857142857,0.716981132075472,0.2462686567164179,1,0,1.0,0.6180678117677545,2,1,0.0,0,0.6666666666666666,0.5,1,3,1
0,0.3333333333333333,0.3396226415094339,0.1567164179104477,1,1,1.0,0.6180678117677545,0,1,0.5,0,0.6666666666666666,0.0,1,3,1
1,0.5238095238095238,0.8301886792452828,0.2686567164179104,0,0,1.0,0.6180678117677545,1,0,0.5,1,1.0,0.0,2,3,1
1,1.0,0.6037735849056602,0.3432835820895522,1,0,1.0,0.6180678117677545,1,0,1.0,0,0.6666666666666666,0.5,1,0,6
1,0.7619047619047618,0.8867924528301887,0.6791044776119404,1,0,0.5,0.6180678117677545,2,1,0.0,0,0.3333333333333333,0.0,1,3,3
0,0.7142857142857143,0.5471698113207548,0.2462686567164179,1,0,1.0,0.6180678117677545,0,0,0.5,0,0.0,0.0,1,0,1
1,0.2857142857142857,0.3773584905660376,0.3059701492537313,1,0,0.5,0.6180678117677545,2,0,0.5,0,0.3333333333333333,1.0,2,4,6
1,0.1904761904761904,0.2830188679245284,0.1417910447761193,1,1,0.5,0.6180678117677545,1,0,0.5,0,0.3333333333333333,0.0,1,3,1
1,0.1904761904761904,0.5471698113207548,0.1865671641791044,0,0,1.0,0.6180678117677545,2,0,0.5,1,0.0,0.5,2,3,1
1,0.3809523809523808,0.7358490566037736,0.3358208955223881,1,1,1.0,0.6180678117677545,1,0,0.5,1,1.0,0.0,1,3,1
1,0.5714285714285715,0.8679245283018866,0.3358208955223881,1,1,1.0,0.6180678117677545,1,1,0.5,0,0.6666666666666666,1.0,0,3,1
0,0.1904761904761904,0.2452830188679247,0.0671641791044775,0,1,0.5,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.0,2,3,1
0,0.4285714285714285,0.4339622641509435,0.208955223880597,1,1,0.5,0.6180678117677545,1,0,0.0,0,0.0,0.0,1,3,1
0,0.3809523809523808,0.4339622641509435,0.0970149253731343,0,1,1.0,0.6180678117677545,1,0,0.5,0,0.0,0.5,2,3,0
0,0.8095238095238094,0.3207547169811322,0.2164179104477612,0,0,1.0,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.0,1,0,5
1,0.5238095238095238,0.6226415094339623,0.4402985074626865,1,0,0.5,0.6180678117677545,2,0,1.0,0,1.0,1.0,2,3,2
0,0.9047619047619048,0.3396226415094339,0.1716417910447761,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.5,2,3,1
1,0.2857142857142857,0.2830188679245284,0.126865671641791,0,1,0.5,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.0,1,3,1
1,0.2857142857142857,0.716981132075472,0.3432835820895522,1,0,1.0,0.6180678117677545,2,0,1.0,1,1.0,0.0,1,0,5
0,0.4285714285714285,0.2830188679245284,0.3283582089552239,1,1,1.0,0.6180678117677545,1,0,1.0,0,1.0,0.0,2,3,2
1,0.238095238095238,0.6603773584905661,0.3432835820895522,1,1,1.0,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.5,1,4,5
1,0.3809523809523808,0.5660377358490565,0.2611940298507463,1,0,0.5,0.6180678117677545,2,0,0.5,0,0.3333333333333333,1.0,1,1,1
0,0.5714285714285715,0.2075471698113209,0.4701492537313432,1,1,1.0,0.6180678117677545,2,1,0.0,0,0.0,0.5,1,3,4
1,0.7142857142857143,0.4528301886792452,0.380597014925373,1,0,0.5,0.6180678117677545,2,0,1.0,0,0.3333333333333333,0.0,1,0,2
1,0.619047619047619,0.716981132075472,0.2388059701492537,1,1,0.5,0.6180678117677545,2,0,0.5,0,1.0,1.0,2,0,1
1,0.238095238095238,0.5660377358490565,0.4552238805970148,1,1,0.5,0.6180678117677545,1,0,0.5,0,0.6666666666666666,0.0,2,3,2
1,0.7619047619047618,0.5660377358490565,0.2537313432835821,1,0,0.5,0.6180678117677545,3,0,0.5,1,0.3333333333333333,0.0,1,4,1
0,0.3809523809523808,0.4528301886792452,0.1940298507462686,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.5,1,3,1
1,0.2857142857142857,0.6603773584905661,0.5597014925373134,1,1,0.5,0.6180678117677545,1,0,0.5,0,0.0,0.5,2,3,3
1,0.3333333333333333,0.6603773584905661,0.1716417910447761,1,1,1.0,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.0,2,3,1
1,0.3333333333333333,0.3773584905660376,0.1044776119402984,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.0,1,3,1
1,0.3333333333333333,0.4339622641509435,0.2313432835820895,1,1,1.0,0.6180678117677545,2,0,1.0,0,0.0,1.0,1,3,1
0,0.4285714285714285,0.2830188679245284,0.1791044776119402,1,0,1.0,0.6180678117677545,1,0,0.5,0,1.0,0.0,1,4,1
1,0.3333333333333333,0.4905660377358489,0.2686567164179104,0,0,0.5,0.6180678117677545,1,0,1.0,1,1.0,0.5,0,0,5
0,0.3333333333333333,0.2830188679245284,0.2164179104477612,1,1,0.5,0.6180678117677545,2,0,1.0,0,0.3333333333333333,0.0,1,3,5
0,0.3333333333333333,0.5660377358490565,0.291044776119403,1,0,0.5,0.6180678117677545,1,0,0.5,1,0.0,1.0,0,3,5
0,0.3809523809523808,0.3018867924528305,0.1791044776119402,1,1,1.0,0.6180678117677545,1,0,1.0,0,0.3333333333333333,0.0,2,3,1
1,0.5238095238095238,0.716981132075472,0.6119402985074627,1,0,1.0,0.6180678117677545,2,0,1.0,0,0.6666666666666666,0.0,1,4,3
0,0.2857142857142857,0.2830188679245284,0.0820895522388059,0,1,0.5,0.6180678117677545,2,0,0.0,0,0.0,0.5,2,0,1
0,0.4761904761904761,0.3207547169811322,0.1417910447761193,0,1,1.0,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.5,1,3,1
1,0.8571428571428571,0.5660377358490565,0.6044776119402986,1,0,1.0,0.6180678117677545,2,0,1.0,0,0.0,1.0,2,0,3
0,0.3333333333333333,0.3962264150943393,0.1492537313432835,0,1,0.0,0.6180678117677545,0,0,0.5,1,1.0,0.0,2,0,1
0,0.238095238095238,0.3584905660377355,0.1044776119402984,1,1,1.0,0.6180678117677545,2,0,0.0,0,0.3333333333333333,0.5,2,3,1
0,0.238095238095238,0.4716981132075473,0.1865671641791044,1,1,1.0,0.6180678117677545,3,0,1.0,1,1.0,0.5,2,3,1
1,0.3809523809523808,0.2830188679245284,0.2014925373134328,0,1,1.0,0.6180678117677545,2,0,0.5,0,1.0,0.0,2,1,5
0,0.2857142857142857,0.3396226415094339,0.1865671641791044,1,1,0.0,0.6180678117677545,0,0,0.5,0,0.0,1.0,2,0,1
1,0.9047619047619048,0.7547169811320757,0.4477611940298507,1,1,0.5,0.6180678117677545,2,1,1.0,0,0.3333333333333333,0.0,1,0,6
0,0.2857142857142857,0.3584905660377355,0.0746268656716417,0,0,1.0,0.6180678117677545,2,1,0.5,0,0.6666666666666666,0.5,1,0,0
0,0.2857142857142857,0.226415094339623,0.1567164179104477,0,1,1.0,0.6180678117677545,2,0,1.0,0,0.0,0.5,1,3,1
0,0.2857142857142857,0.3207547169811322,0.0970149253731343,0,1,1.0,0.6180678117677545,1,0,0.0,0,1.0,0.5,2,0,1
1,0.3333333333333333,0.509433962264151,0.2462686567164179,1,1,1.0,0.6180678117677545,0,0,1.0,1,1.0,0.0,1,0,1
0,0.3809523809523808,0.3584905660377355,0.126865671641791,1,0,1.0,0.6180678117677545,2,0,0.5,0,0.0,0.0,2,3,1
1,0.238095238095238,0.6226415094339623,0.3134328358208955,1,0,0.0,0.6180678117677545,2,0,0.5,0,1.0,0.0,2,1,5
1,0.1904761904761904,0.5660377358490565,0.3432835820895522,1,0,0.5,0.6180678117677545,2,0,1.0,0,0.3333333333333333,0.0,1,3,6
1,0.238095238095238,0.7547169811320757,0.5671641791044777,0,0,0.5,0.6180678117677545,2,0,1.0,1,0.3333333333333333,1.0,2,3,2
0,0.1904761904761904,0.4150943396226414,0.3880597014925372,1,1,0.0,0.6180678117677545,1,0,0.0,0,0.0,0.5,1,3,2
1,0.3333333333333333,0.509433962264151,0.2686567164179104,0,1,0.5,0.6180678117677545,2,0,0.0,0,0.3333333333333333,0.0,2,3,5
0,0.6666666666666666,0.4716981132075473,0.2537313432835821,1,0,0.5,0.6180678117677545,1,0,0.5,1,0.6666666666666666,0.0,1,4,5
1,0.1904761904761904,0.5471698113207548,0.2313432835820895,0,1,0.5,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.5,1,3,1
1,0.4285714285714285,0.5471698113207548,0.1044776119402984,0,1,0.5,0.6180678117677545,1,0,0.0,0,1.0,1.0,2,3,0
1,0.1904761904761904,0.7924528301886795,0.208955223880597,1,1,1.0,0.6180678117677545,1,0,1.0,1,0.3333333333333333,0.5,1,0,1
1,0.1904761904761904,0.4716981132075473,0.0820895522388059,0,1,0.0,0.6180678117677545,1,0,0.0,0,0.6666666666666666,0.5,1,3,0
1,0.4285714285714285,0.509433962264151,0.2014925373134328,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.0,0.5,1,4,1
1,0.4285714285714285,0.6981132075471699,0.5074626865671641,0,1,0.5,0.6180678117677545,2,0,1.0,0,0.0,0.5,1,3,2
0,0.238095238095238,0.0943396226415096,0.0820895522388059,0,1,0.5,0.6180678117677545,1,0,0.0,0,0.0,1.0,1,3,1
1,0.1904761904761904,0.4716981132075473,0.1567164179104477,0,1,0.5,0.6180678117677545,2,0,0.5,0,0.6666666666666666,0.5,2,3,1
1,0.5238095238095238,0.4905660377358489,0.2388059701492537,1,1,0.5,0.6180678117677545,1,0,0.5,0,0.0,0.0,1,2,1
0,0.5238095238095238,0.3018867924528305,0.1641791044776119,0,0,0.5,0.6180678117677545,2,0,0.0,0,0.6666666666666666,0.5,1,3,1
0,0.1904761904761904,0.0943396226415096,0.0820895522388059,1,1,1.0,0.6180678117677545,1,0,0.5,0,0.0,0.5,1,3,1
0,0.8571428571428571,0.226415094339623,0.1343283582089552,1,1,1.0,0.6180678117677545,2,0,0.5,0,0.0,0.0,1,0,1
1,0.1904761904761904,0.6415094339622645,0.0970149253731343,0,0,1.0,0.6180678117677545,2,0,0.5,0,0.3333333333333333,0.5,1,3,0
1,0.1904761904761904,0.4716981132075473,0.1194029850746268,1,1,0.5,0.6180678117677545,1,0,0.5,0,0.0,0.0,1,3,1
0,0.1904761904761904,0.3207547169811322,0.1194029850746268,1,1,0.5,0.6180678117677545,1,0,0.0,0,0.3333333333333333,0.5,2,3,1
1,0.1428571428571429,0.4528301886792452,0.1567164179104477,0,0,0.5,0.6180678117677545,2,0,1.0,0,0.6666666666666666,0.5,1,4,1
1,0.3333333333333333,0.6415094339622645,0.4925373134328357,1,1,0.5,0.6180678117677545,0,0,0.0,0,0.0,0.0,1,3,2
0,0.3333333333333333,0.2830188679245284,0.1641791044776119,0,1,0.5,0.6180678117677545,2,0,0.0,0,0.3333333333333333,0.5,1,3,1
0,0.1904761904761904,0.2830188679245284,0.1417910447761193,1,1,0.5,0.6180678117677545,2,0,1.0,0,1.0,0.0,2,3,1
0,0.1428571428571429,0.2075471698113209,0.0895522388059701,0,1,1.0,0.6180678117677545,2,0,0.0,0,0.0,1.0,2,3,1
1,0.238095238095238,0.8113207547169807,0.2985074626865672,0,0,0.5,0.6180678117677545,2,0,1.0,0,1.0,0.0,1,0,1
1,0.0952380952380952,0.6981132075471699,0.2388059701492537,1,1,0.5,0.6180678117677545,1,0,0.5,0,0.6666666666666666,0.5,1,3,1
1,0.1428571428571429,0.6603773584905661,0.1417910447761193,0,1,0.5,0.6180678117677545,1,0,0.5,0,0.6666666666666666,0.5,2,4,0
1,0.3333333333333333,0.4716981132075473,0.1940298507462686,1,1,0.5,0.6180678117677545,1,0,0.0,0,0.3333333333333333,0.5,2,3,1
1,0.238095238095238,0.6981132075471699,0.2686567164179104,1,0,0.5,0.6180678117677545,1,0,0.5,0,0.3333333333333333,0.0,2,3,1
0,0.3333333333333333,0.150943396226415,0.1044776119402984,0,1,1.0,0.6180678117677545,2,0,0.5,0,0.6666666666666666,0.5,1,3,1
1,0.5714285714285715,0.5471698113207548,0.3059701492537313,0,0,0.5,0.6180678117677545,2,0,0.5,0,0.6666666666666666,0.0,2,0,5
1,0.1904761904761904,0.6603773584905661,0.3059701492537313,1,1,0.5,0.6180678117677545,1,0,0.0,0,0.0,0.5,0,3,1
1,0.4285714285714285,0.4716981132075473,0.2686567164179104,0,1,1.0,0.6180678117677545,2,0,1.0,0,0.3333333333333333,1.0,1,3,5
